index,MMM,month,year,station_name,code_merge,station_code,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
1894,MAY,5,2018,Oiz,C046_Oiz_2018_MAY,C046,C046_Oiz_2018_MAY,0,89.2,0.942343104,0.331003289,0.199140158,20,15,94.7,6.4,27.7,12.27442877,8.7,18.2,11.5,6.4,19.3,67.7,41.9
1896,MAY,5,2018,Ordunte,C059_Ordunte_2018_MAY,C059,C059_Ordunte_2018_MAY,0,78.8,0.886031802,0.325308712,0.194433639,13,11,97,4.6,22.5,12.62811301,13,25,17.8,8.4,5.6,64.8,37
1897,MAY,5,2018,Orduña,C072_Orduña_2018_MAY,C072,C072_Orduña_2018_MAY,0,88.6,0.939225316,0.349372518,0.195463079,19,17,120.6,6.3,26.6,12.51720477,9.7,21.6,13.5,6.7,14.3,71.6,44.5
1900,MAY,5,2018,Punta Galea,C042_Punta Galea_2018_MAY,C042,C042_Punta Galea_2018_MAY,0,82.8,0.910817542,0.342443892,0.193129253,15,8,87.2,7.8,29.4,12.53995948,14.5,23,17.1,12.1,14.1,82.8,38.4
1902,MAY,5,2018,Sodupe,C0C3_Sodupe_2018_MAY,C0C3,C0C3_Sodupe_2018_MAY,0,81.5,0.867249661,0.340738216,0.196120935,15,11,81.6,6,24.4,12.58909684,14.3,26.4,19.9,9.6,6.4,47.5,31.8
1931,MAY,5,2018,Miramon,C017_Miramon_2018_MAY,C017,C017_Miramon_2018_MAY,0,92.6,0.923679492,0.351222238,0.205202636,17,14,128.1,7.9,21.8,12.61652648,14.4,26.4,18.6,11.1,7.9,59,31.4
1938,MAY,5,2018,Zarautz,C064_Zarautz_2018_MAY,C064,C064_Zarautz_2018_MAY,0,85.3,0.893789106,0.363450518,0.20089984,17,15,103.6,8.3,19.8,12.5816475,14.2,25.3,17.2,11.6,11.6,69.8,34.6
1939,MAY,5,2018,Zegama,C028_Zegama_2018_MAY,C028,C028_Zegama_2018_MAY,0,85.3,0.948190728,0.351399878,0.20077102,18,16,150.1,13.2,38.4,12.62061307,12.4,24.4,16.6,9.2,6.5,55.8,32.3
1949,MAY,5,2019,Espejo,C034_Espejo_2019_MAY,C034,C034_Espejo_2019_MAY,1,73.8,0.908749051,0.323655889,0.18479531,14,6,28.4,1.2,8.3,12.50652894,12.3,30.2,19.6,5.1,6.5,75.6,33
1955,MAY,5,2019,Ilarduia,C068_Ilarduia_2019_MAY,C068,C068_Ilarduia_2019_MAY,1,75.4,0.884374817,0.336797054,0.19397105,14,10,104.1,2.3,30.2,12.47836306,11.3,27.9,17.2,5.1,12.5,82.1,44.9
1958,MAY,5,2019,Kapildui,C047_Kapildui_2019_MAY,C047,C047_Kapildui_2019_MAY,1,80.5,0.940379488,0.314265288,0.195832307,16,15,93.5,2.2,19.5,12.31091248,8.5,24.1,13,4.6,18.8,88.9,49.9
1971,MAY,5,2019,Zaldiaran,C070_Zaldiaran_2019_MAY,C070,C070_Zaldiaran_2019_MAY,1,78.6,0.942953344,0.31278755,0.191704976,16,10,48.9,1.4,16.3,12.21165927,9.8,25.2,14.3,5.9,23.6,94.3,51.6
1976,MAY,5,2019,Arboleda,C061_Arboleda_2019_MAY,C061,C061_Arboleda_2019_MAY,0,83.4,0.881886372,0.35370837,0.196743394,16,13,67.4,1.7,12.5,12.58301103,13.3,28.2,17.6,9.3,9.5,77,37
1986,MAY,5,2019,Eitzaga,C075_Eitzaga_2019_MAY,C075,C075_Eitzaga_2019_MAY,0,84.7,0.927516633,0.340907395,0.200100795,17,14,106.7,1.8,23.3,12.61478578,12.9,30.1,19.9,7.2,6.4,50.4,32.1
1993,MAY,5,2019,La Garbea,C045_La Garbea_2019_MAY,C045,C045_La Garbea_2019_MAY,0,85,0.948142309,0.325009046,0.194744443,17,16,70.5,1.4,18.8,12.38676711,11,27.8,15.6,7.5,17.5,87.8,47.9
1998,MAY,5,2019,Oiz,C046_Oiz_2019_MAY,C046,C046_Oiz_2019_MAY,1,83.2,0.950032336,0.304937389,0.199606573,18,16,122.7,3.8,25.9,12.20775148,8.8,24.1,11.7,5.9,25.1,94,54.9
2000,MAY,5,2019,Ordunte,C059_Ordunte_2019_MAY,C059,C059_Ordunte_2019_MAY,0,71.8,0.91425734,0.324127397,0.186160199,15,11,52.2,1.2,14.3,12.53276543,12.3,29.4,17.7,6.8,7.7,90,43.1
2001,MAY,5,2019,Orduña,C072_Orduña_2019_MAY,C072,C072_Orduña_2019_MAY,1,79.3,0.950136924,0.324058989,0.191946637,17,15,81.8,1.3,21.7,12.37903792,9.7,25.4,13.7,6.1,15.8,109.8,48.4
2004,MAY,5,2019,Punta Galea,C042_Punta Galea_2019_MAY,C042,C042_Punta Galea_2019_MAY,0,88.6,0.861268376,0.341139909,0.200050198,15,11,53.3,2.4,9.8,12.38871523,13.9,26.8,16.7,11,18.9,90,47.7
2006,MAY,5,2019,Sodupe,C0C3_Sodupe_2019_MAY,C0C3,C0C3_Sodupe_2019_MAY,0,77.9,0.911051249,0.346649513,0.192059208,15,13,67.9,1.6,21.8,12.58090144,13.7,30.4,20.2,7.9,6.8,46.4,32.8
2025,MAY,5,2019,Berastegi,C026_Berastegi_2019_MAY,C026,C026_Berastegi_2019_MAY,2,83,0.984303679,0.327480248,0.203553087,19,17,235.8,2.6,55.2,12.60426494,11.2,27.4,16.6,5.9,6.4,52.9,33
2035,MAY,5,2019,Miramon,C017_Miramon_2019_MAY,C017,C017_Miramon_2019_MAY,0,89.8,0.904806138,0.353305666,0.198774061,18,13,218,5.9,70.5,12.62500183,13.3,25.7,17.8,9.3,10,61.2,35
2042,MAY,5,2019,Zarautz,C064_Zarautz_2019_MAY,C064,C064_Zarautz_2019_MAY,0,81.2,0.939856291,0.357962592,0.191144633,17,12,108.8,2.8,31.4,12.50984086,13.5,22,16.4,10.6,13.5,79.9,41.3
2043,MAY,5,2019,Zegama,C028_Zegama_2019_MAY,C028,C028_Zegama_2019_MAY,0,77.5,0.939286379,0.361052473,0.196691058,18,13,129.3,1.9,43.3,12.5429964,11.8,27.7,16.7,7.6,8.3,76.3,37.7
2055,JUN,6,2016,Herrera,C048_Herrera_2016_JUN,C048,C048_Herrera_2016_JUN,0,79.2,0.86799584,0.313357406,0.187977876,10,6,22.6,1.1,12,12.51391553,14.1,28.2,19.3,9.9,14.6,75.2,45.1
2056,JUN,6,2016,Ilarduia,C068_Ilarduia_2016_JUN,C068,C068_Ilarduia_2016_JUN,0,74.3,0.83520229,0.339326249,0.190998538,12,8,46.2,4.1,20.1,12.52106348,16.4,31.9,22.5,10.9,12.5,72.7,48.2
2059,JUN,6,2016,Kapildui,C047_Kapildui_2016_JUN,C047,C047_Kapildui_2016_JUN,0,82.7,0.913465204,0.329985141,0.184293459,13,8,46.1,2.1,19.2,12.47613751,13.1,26.2,18.2,9,16.8,76.7,43.7
2087,JUN,6,2016,Galindo,C038_Galindo_2016_JUN,C038,C038_Galindo_2016_JUN,0,73.1,0.861593793,0.340194539,0.190208462,12,8,48.2,3.1,12.2,12.54447183,18.7,31.9,23.4,15,7.2,59,31.9
2091,JUN,6,2016,La Garbea,C045_La Garbea_2016_JUN,C045,C045_La Garbea_2016_JUN,0,89.9,0.736049763,0.303807086,0.195551882,10,7,31.3,2,9.3,12.52598162,15.7,31.7,20.9,12.4,15.5,91.4,42.1
2096,JUN,6,2016,Oiz,C046_Oiz_2016_JUN,C046,C046_Oiz_2016_JUN,0,89.6,0.812685944,0.324684486,0.195016858,13,11,59,2,10.2,12.36795407,13,30.9,16.4,10.2,20.2,86,44.3
2099,JUN,6,2016,Orduña,C072_Orduña_2016_JUN,C072,C072_Orduña_2016_JUN,0,88.4,0.781535203,0.314020746,0.195112803,11,6,38.1,2.6,10,12.59125103,14.5,31.4,19.1,11,11.6,74.5,41.9
2104,JUN,6,2016,Sodupe,C0C3_Sodupe_2016_JUN,C0C3,C0C3_Sodupe_2016_JUN,0,75.9,0.805413685,0.332212701,0.195931766,8,5,34.9,3.4,13.2,12.55597856,17.8,36.5,23.8,12.9,7.2,60.5,34.7
2123,JUN,6,2016,Berastegi,C026_Berastegi_2016_JUN,C026,C026_Berastegi_2016_JUN,0,81.2,0.813700646,0.357395485,0.195860507,13,10,69,5.1,21.2,12.55892655,16.4,34.9,21.4,11.7,5.7,56.2,29.4
2132,JUN,6,2016,Miramon,C017_Miramon_2016_JUN,C017,C017_Miramon_2016_JUN,0,83.6,0.816664919,0.337666621,0.192985964,12,10,56.6,2.5,17,12.59373149,17.9,36.4,22.6,14.2,7.7,59,31.7
2139,JUN,6,2016,Zarautz,C064_Zarautz_2016_JUN,C064,C064_Zarautz_2016_JUN,0,81.2,0.791927003,0.333353227,0.197165915,10,6,44,4.4,15.1,12.54977925,17.6,34.4,20.7,14.9,11.7,63,33.4
2140,JUN,6,2016,Zegama,C028_Zegama_2016_JUN,C028,C028_Zegama_2016_JUN,0,82.9,0.811971902,0.353177278,0.194912781,11,8,68.2,5.7,24.2,12.59633,17.3,35,23,12.9,6.8,61.2,32.3
2156,JUN,6,2017,Ilarduia,C068_Ilarduia_2017_JUN,C068,C068_Ilarduia_2017_JUN,0,75.5,0.886022494,0.353854269,0.201247796,13,11,109.8,3.7,24.7,12.51407622,18.4,33.8,24.7,13,14.5,70.6,51.1
2159,JUN,6,2017,Kapildui,C047_Kapildui_2017_JUN,C047,C047_Kapildui_2017_JUN,0,82.3,0.919158497,0.345848798,0.189566552,17,12,91.5,3.2,19.6,12.49706992,16,30.4,21.8,11.7,16.3,87.8,47.4
2170,JUN,6,2017,Tobillas,C00B_Tobillas_2017_JUN,C00B,C00B_Tobillas_2017_JUN,0,77.7,0.825992595,0.342163294,0.201179285,13,10,68.3,8,19.1,12.54563105,17.3,33.9,24.8,11,5.5,64.8,31.4
2190,JUN,6,2017,Galindo,C038_Galindo_2017_JUN,C038,C038_Galindo_2017_JUN,0,75.5,0.865017016,0.329467163,0.193088568,17,12,87.4,5.9,15.4,12.51206766,19.9,35.5,24.3,16.4,7.1,70.6,33.3
2194,JUN,6,2017,La Garbea,C045_La Garbea_2017_JUN,C045,C045_La Garbea_2017_JUN,0,90,0.810343778,0.39571987,0.197826691,20,11,96,8.9,21,12.55257245,16.6,34,21.4,13.4,16.6,104.4,47.6
2199,JUN,6,2017,Oiz,C046_Oiz_2017_JUN,C046,C046_Oiz_2017_JUN,0,85.6,0.932332693,0.340291985,0.202948024,19,17,77.4,1.9,14.7,12.42111721,15.5,31.4,19.6,12.1,21.8,98.6,51.9
2201,JUN,6,2017,Ordunte,C059_Ordunte_2017_JUN,C059,C059_Ordunte_2017_JUN,0,80.7,0.796735055,0.352368878,0.193826497,10,10,88.9,8.7,24.8,12.57971271,18,36.2,23.5,13.6,6.5,122.8,42.3
2202,JUN,6,2017,Orduña,C072_Orduña_2017_JUN,C072,C072_Orduña_2017_JUN,0,82.6,0.914204178,0.342559089,0.192606879,20,18,106.5,4.1,17.2,12.50611751,15.3,31,20.2,11.7,17.4,108.4,49.5
2207,JUN,6,2017,Sodupe,C0C3_Sodupe_2017_JUN,C0C3,C0C3_Sodupe_2017_JUN,0,78.9,0.8349668,0.334287603,0.191281653,16,11,68.5,3.3,16.1,12.53548111,19.3,38.8,25,15,7.1,60.5,33.9
2226,JUN,6,2017,Berastegi,C026_Berastegi_2017_JUN,C026,C026_Berastegi_2017_JUN,0,85.5,0.91599948,0.34363245,0.196827806,17,14,113.4,5.5,27.4,12.57968059,17.6,35,23.2,13,5.6,52.6,29.3
2236,JUN,6,2017,Miramon,C017_Miramon_2017_JUN,C017,C017_Miramon_2017_JUN,0,87.8,0.895575887,0.365651629,0.18218986,19,13,137.4,5.6,60.5,12.54611686,19.5,37.5,24.1,15.9,7.6,70.2,32.8
2243,JUN,6,2017,Zarautz,C064_Zarautz_2017_JUN,C064,C064_Zarautz_2017_JUN,0,82.6,0.856354906,0.354346689,0.19606115,18,12,64.8,2.6,13.7,12.54885256,19.2,36.4,23,16.4,11.4,72.4,37.1
2244,JUN,6,2017,Zegama,C028_Zegama_2017_JUN,C028,C028_Zegama_2017_JUN,0,83.5,0.88342074,0.342525295,0.189582028,18,11,130.2,13,44.6,12.55522111,19,35.6,25,14.7,6.5,93.2,35.2
2254,JUN,6,2018,Espejo,C034_Espejo_2018_JUN,C034,C034_Espejo_2018_JUN,0,81.2,0.861999483,0.340908759,0.201624214,15,10,36.5,2.6,12.8,12.54923785,17,32.2,24.1,10.7,5.5,44.6,28.1
2260,JUN,6,2018,Ilarduia,C068_Ilarduia_2018_JUN,C068,C068_Ilarduia_2018_JUN,0,80,0.829409157,0.341592953,0.192914726,14,8,46,4.8,16.7,12.57621623,16.5,30.2,22.1,11.4,11.6,63,44.3
2263,JUN,6,2018,Kapildui,C047_Kapildui_2018_JUN,C047,C047_Kapildui_2018_JUN,0,82.7,0.924332697,0.349252205,0.192976867,19,8,47.3,3.4,14.8,12.51742885,14.4,27.7,19.1,11,15.9,73.1,41.6
2276,JUN,6,2018,Zaldiaran,C070_Zaldiaran_2018_JUN,C070,C070_Zaldiaran_2018_JUN,0,83,0.943751247,0.337354212,0.195290734,18,6,41.2,5.1,14.6,12.45108425,14.8,30,19.8,11.5,20,79.9,44.8
2291,JUN,6,2018,Eitzaga,C075_Eitzaga_2018_JUN,C075,C075_Eitzaga_2018_JUN,0,88.1,0.940646361,0.369810096,0.197079891,18,10,112.5,13.2,41.7,12.58153988,17.7,30.7,24.1,13,5,58.7,25
2294,JUN,6,2018,Galindo,C038_Galindo_2018_JUN,C038,C038_Galindo_2018_JUN,0,81.1,0.853248822,0.328006283,0.189185656,17,14,64.1,3.1,13.5,12.52255001,19.1,30.1,23.4,15.7,6.5,52.9,28.7
2295,JUN,6,2018,Igorre,C033_Igorre_2018_JUN,C033,C033_Igorre_2018_JUN,0,83.4,0.947613433,0.35119516,0.194051482,21,15,77.3,3.4,12.1,12.49974736,18.1,30.1,23.5,13.8,5.3,45.7,27.3
2298,JUN,6,2018,La Garbea,C045_La Garbea_2018_JUN,C045,C045_La Garbea_2018_JUN,0,96.5,0.769548616,0.371605114,0.202290237,19,10,58.7,3.3,15.2,12.54061657,15.3,27.1,19.6,12.4,13.2,72.7,35.9
2303,JUN,6,2018,Oiz,C046_Oiz_2018_JUN,C046,C046_Oiz_2018_JUN,0,88,0.868705005,0.306556234,0.202949407,22,14,79.5,1.7,14,12.39072241,13,25.5,15.9,10.6,19,89.6,40.1
2305,JUN,6,2018,Ordunte,C059_Ordunte_2018_JUN,C059,C059_Ordunte_2018_JUN,0,80.2,0.811363499,0.360969779,0.19731662,13,8,55.3,4.3,18.8,12.55119909,17.1,29.2,22,12.7,5.5,71.3,32.8
2306,JUN,6,2018,Orduña,C072_Orduña_2018_JUN,C072,C072_Orduña_2018_JUN,0,88,0.862394401,0.365742504,0.201887231,21,14,48.9,3.1,8.4,12.49422699,13.9,26.7,17.9,11.1,14.1,77,41.6
2309,JUN,6,2018,Punta Galea,C042_Punta Galea_2018_JUN,C042,C042_Punta Galea_2018_JUN,0,84.5,0.818708395,0.324161857,0.18850921,16,12,56.9,3,12.5,12.5521297,18.2,25.1,20.7,16,13.9,75.6,37.6
2311,JUN,6,2018,Sodupe,C0C3_Sodupe_2018_JUN,C0C3,C0C3_Sodupe_2018_JUN,0,83.4,0.851710579,0.326553322,0.195389111,15,12,42.2,2.9,8.8,12.58731602,18.3,30.1,23.5,13.9,6.6,45,31.2
2340,JUN,6,2018,Miramon,C017_Miramon_2018_JUN,C017,C017_Miramon_2018_JUN,0,93.9,0.880812117,0.391306711,0.197282514,19,12,94.1,5.8,32.3,12.61518242,18.5,31.4,22.4,15,8,75.6,29.9
2347,JUN,6,2018,Zarautz,C064_Zarautz_2018_JUN,C064,C064_Zarautz_2018_JUN,0,87.1,0.8801965,0.388324022,0.187789767,20,12,73.1,2.7,21.4,12.52449471,18.1,28.5,20.9,15.4,10.6,73.1,31.6
2348,JUN,6,2018,Zegama,C028_Zegama_2018_JUN,C028,C028_Zegama_2018_JUN,0,84.4,0.931078134,0.343940212,0.194296934,19,11,82.8,7.4,15.7,12.57032944,17.1,30.6,22.1,13.3,6.1,64.1,30.3
2358,JUN,6,2019,Espejo,C034_Espejo_2019_JUN,C034,C034_Espejo_2019_JUN,0,68.5,0.942812146,0.335201154,0.17747163,9,7,22.8,0.8,6.3,12.48138705,17.7,39.9,27,9.4,6.5,70.9,34.2
2364,JUN,6,2019,Ilarduia,C068_Ilarduia_2019_JUN,C068,C068_Ilarduia_2019_JUN,0,65.6,0.818739928,0.317977547,0.168351406,10,6,23.6,2.3,15,12.52989473,17.7,39.2,25.4,10.7,15.9,97.9,54.6
2367,JUN,6,2019,Kapildui,C047_Kapildui_2019_JUN,C047,C047_Kapildui_2019_JUN,0,69.8,0.871013092,0.301005573,0.182883447,10,6,27.7,1.1,15.4,12.44107341,14.9,34.6,21.1,9.8,19,85,50.1
2380,JUN,6,2019,Zaldiaran,C070_Zaldiaran_2019_JUN,C070,C070_Zaldiaran_2019_JUN,0,71,0.920041337,0.282777181,0.186665677,8,3,20,0.9,11.8,12.4058933,15.7,36.8,22.8,10.4,24.9,95,53.8
2385,JUN,6,2019,Arboleda,C061_Arboleda_2019_JUN,C061,C061_Arboleda_2019_JUN,0,83.5,0.816680109,0.346229823,0.19605624,11,7,34.7,1,10.7,12.5870863,17,39.8,22.5,12.4,7.7,87.1,34.4
2395,JUN,6,2019,Eitzaga,C075_Eitzaga_2019_JUN,C075,C075_Eitzaga_2019_JUN,0,79.4,0.81007486,0.354616602,0.191401042,10,6,39.2,1.9,13.5,12.56139036,18,37.7,26.8,11.5,5.9,55.1,31.9
2402,JUN,6,2019,La Garbea,C045_La Garbea_2019_JUN,C045,C045_La Garbea_2019_JUN,0,83.8,0.868781372,0.32162454,0.190200315,10,8,36.5,1.2,17,12.47393031,15.2,33.8,21,11.1,17.6,94.7,46.8
2407,JUN,6,2019,Oiz,C046_Oiz_2019_JUN,C046,C046_Oiz_2019_JUN,0,75.8,0.944475034,0.320138634,0.184227233,13,8,62,1.1,14.4,12.3468939,14.2,31.6,18.7,10.2,22.1,88.9,50.1
2409,JUN,6,2019,Ordunte,C059_Ordunte_2019_JUN,C059,C059_Ordunte_2019_JUN,0,72.3,0.844162317,0.328856941,0.193284918,7,4,33.7,1.5,14.8,12.54900387,16.8,38,23.4,11.2,7.4,74.2,42.1
2410,JUN,6,2019,Orduña,C072_Orduña_2019_JUN,C072,C072_Orduña_2019_JUN,0,75.9,0.947677468,0.328268998,0.182705505,13,9,33.6,1,7.6,12.41513625,14.4,32.2,20.3,9.7,19.4,113.8,54.2
2415,JUN,6,2019,Sodupe,C0C3_Sodupe_2019_JUN,C0C3,C0C3_Sodupe_2019_JUN,0,74.9,0.805818925,0.329453869,0.199915559,7,5,28.6,0.9,13.5,12.54652636,18.1,41.1,25.3,12.1,7.6,67.3,39.5
2434,JUN,6,2019,Berastegi,C026_Berastegi_2019_JUN,C026,C026_Berastegi_2019_JUN,0,76.7,0.823062145,0.333071684,0.194458861,13,9,74,2,29.6,12.54625262,16.8,35.6,24.2,10.2,6.6,57.2,31.7
2444,JUN,6,2019,Miramon,C017_Miramon_2019_JUN,C017,C017_Miramon_2019_JUN,0,88,0.83608964,0.322673212,0.199489219,13,8,64,2,24.7,12.58112664,17.7,34.5,23.2,13.2,7.9,59,33.7
2451,JUN,6,2019,Zarautz,C064_Zarautz_2019_JUN,C064,C064_Zarautz_2019_JUN,0,81.8,0.804388945,0.336186249,0.19638666,11,6,42,1.3,18,12.54973817,17.3,32.8,21.5,13.9,11.8,78.5,37.3
2452,JUN,6,2019,Zegama,C028_Zegama_2019_JUN,C028,C028_Zegama_2019_JUN,0,73.1,0.875625384,0.337190806,0.183742792,12,5,34.8,1.2,15.1,12.5113674,17.2,35.1,23.7,11.6,7.6,70.9,36.6
2464,JUL,7,2016,Herrera,C048_Herrera_2016_JUL,C048,C048_Herrera_2016_JUL,0,80.8,0.792976521,0.317829162,0.197420735,7,2,8.9,2.8,6.1,12.52937684,16.6,30.9,22,12.1,13.8,76,43.8
2465,JUL,7,2016,Ilarduia,C068_Ilarduia_2016_JUL,C068,C068_Ilarduia_2016_JUL,0,71.9,0.80449238,0.317898775,0.189658935,5,3,10.7,0.8,3.8,12.4841756,18.8,35.8,24.1,14,14.5,68,51.1
2468,JUL,7,2016,Kapildui,C047_Kapildui_2016_JUL,C047,C047_Kapildui_2016_JUL,0,82.3,0.93511083,0.341655542,0.190839147,16,6,25.9,1.2,12.1,12.50067706,15.6,31.1,20.8,11.3,16.1,70.2,42
2496,JUL,7,2016,Galindo,C038_Galindo_2016_JUL,C038,C038_Galindo_2016_JUL,0,72.7,0.886759444,0.322417481,0.179127179,16,8,46.1,2.8,20.4,12.47288751,20.8,40.7,25.3,16.8,6.4,51.1,28.8
2500,JUL,7,2016,La Garbea,C045_La Garbea_2016_JUL,C045,C045_La Garbea_2016_JUL,0,90.8,0.749453436,0.34832623,0.192128845,15,9,42.2,0.8,11,12.53803599,17.6,36.1,22.1,14.5,13.8,52.9,36.4
2505,JUL,7,2016,Oiz,C046_Oiz_2016_JUL,C046,C046_Oiz_2016_JUL,0,91.3,0.850362652,0.369960346,0.195160774,19,15,125,1.4,28.8,12.50143077,15,31.8,18.4,12.5,18.7,82.4,42.8
2508,JUL,7,2016,Orduña,C072_Orduña_2016_JUL,C072,C072_Orduña_2016_JUL,0,92.4,0.767074354,0.351691407,0.190200816,16,11,62.3,3.4,11.1,12.52295348,16.1,33.8,20.1,13,14.3,77,43.1
2513,JUL,7,2016,Sodupe,C0C3_Sodupe_2016_JUL,C0C3,C0C3_Sodupe_2016_JUL,0,75.9,0.798582283,0.338248769,0.201813918,12,6,17.8,0.7,3.7,12.5126425,19.8,40.8,25.3,14.9,6.7,56.9,32.1
2532,JUL,7,2016,Berastegi,C026_Berastegi_2016_JUL,C026,C026_Berastegi_2016_JUL,0,82.7,0.929599084,0.339790403,0.185886022,20,11,54.7,2.4,14.3,12.51944465,18.2,36.4,22.5,14.1,5.3,49.7,27.3
2541,JUL,7,2016,Miramon,C017_Miramon_2016_JUL,C017,C017_Miramon_2016_JUL,0,84.2,0.848035092,0.327413942,0.190644048,16,10,92.9,5.7,31.3,12.53628088,20,39.7,24,16.5,6.5,44.6,26.4
2548,JUL,7,2016,Zarautz,C064_Zarautz_2016_JUL,C064,C064_Zarautz_2016_JUL,0,80.6,0.814086361,0.34216349,0.200039599,16,10,57.3,1.8,13.8,12.54356697,19.9,36.9,22.9,17.2,10.7,64.4,31.1
2549,JUL,7,2016,Zegama,C028_Zegama_2016_JUL,C028,C028_Zegama_2016_JUL,0,85.9,0.925505939,0.364326541,0.185616192,19,10,42,0.7,11.5,12.57006179,19,37.2,23.7,15.3,6.1,64.1,27.7
2559,JUL,7,2017,Espejo,C034_Espejo_2017_JUL,C034,C034_Espejo_2017_JUL,0,67.8,0.88037214,0.324668995,0.193759934,3,1,3.9,1.6,3.1,12.52624579,19.8,35.8,28.2,12.7,7.1,53.3,35.6
2565,JUL,7,2017,Ilarduia,C068_Ilarduia_2017_JUL,C068,C068_Ilarduia_2017_JUL,0,71.5,0.81473494,0.318179909,0.185621299,6,4,26.6,8.1,19.6,12.47620574,19,34,25.1,13.7,16.3,83.2,56.1
2568,JUL,7,2017,Kapildui,C047_Kapildui_2017_JUL,C047,C047_Kapildui_2017_JUL,0,80.5,0.935795569,0.360704998,0.190028966,17,5,45.4,7.9,17.8,12.49967204,16.2,28.7,21.5,12.1,18,84.6,46
2579,JUL,7,2017,Tobillas,C00B_Tobillas_2017_JUL,C00B,C00B_Tobillas_2017_JUL,0,72.2,0.846636908,0.324184847,0.195476679,6,2,7.4,1.3,4.6,12.53631993,18.1,34.8,25.7,11.3,6,59.8,32.7
2596,JUL,7,2017,Eitzaga,C075_Eitzaga_2017_JUL,C075,C075_Eitzaga_2017_JUL,0,80.9,0.804082973,0.346903974,0.197264375,13,7,53.4,3,18.8,12.53370281,19.5,36.6,26.1,15,5.2,60.5,27.1
2599,JUL,7,2017,Galindo,C038_Galindo_2017_JUL,C038,C038_Galindo_2017_JUL,0,75.9,0.84143654,0.328023187,0.193371604,15,5,41.9,1.8,11.3,12.54614223,20.4,34.3,24.8,16.9,6.1,46.1,29.4
2603,JUL,7,2017,La Garbea,C045_La Garbea_2017_JUL,C045,C045_La Garbea_2017_JUL,0,91.2,0.758747759,0.352195021,0.189625748,16,6,46.3,2.7,20.6,12.5208546,16.9,32.8,21.9,13.4,14.5,66.6,39.6
2608,JUL,7,2017,Oiz,C046_Oiz_2017_JUL,C046,C046_Oiz_2017_JUL,0,86.8,0.906171583,0.340733602,0.207365327,21,14,65.6,1.3,13.6,12.38715431,15.3,30.2,18.7,12.3,22.1,90.4,48.4
2610,JUL,7,2017,Ordunte,C059_Ordunte_2017_JUL,C059,C059_Ordunte_2017_JUL,0,79.8,0.790190375,0.342426624,0.199453607,7,3,38,5.6,16.6,12.58284218,18.7,35.1,24,14.1,5.8,63.4,36.1
2611,JUL,7,2017,Orduña,C072_Orduña_2017_JUL,C072,C072_Orduña_2017_JUL,0,84.8,0.88499792,0.366302134,0.209081455,21,11,52.5,1.5,16.5,12.55154187,15.6,31.9,19.6,12.1,16.7,97.2,48.5
2616,JUL,7,2017,Sodupe,C0C3_Sodupe_2017_JUL,C0C3,C0C3_Sodupe_2017_JUL,0,78.1,0.769400344,0.329591081,0.192658589,10,5,51.9,6.5,27.9,12.5122983,19.8,37.9,25.4,15.5,7.2,60.1,33.1
2635,JUL,7,2017,Berastegi,C026_Berastegi_2017_JUL,C026,C026_Berastegi_2017_JUL,0,85.1,0.877913538,0.333218461,0.198596236,15,9,82.8,9.3,24.2,12.58612433,18.1,34.4,23.4,13.2,6.1,57.2,30
2645,JUL,7,2017,Miramon,C017_Miramon_2017_JUL,C017,C017_Miramon_2017_JUL,0,89.1,0.847375628,0.354403524,0.195933116,15,9,64.9,2.9,16.9,12.5948891,19.9,37.2,24.2,16.4,7.5,49.7,28.3
2652,JUL,7,2017,Zarautz,C064_Zarautz_2017_JUL,C064,C064_Zarautz_2017_JUL,0,83.3,0.796764559,0.317015155,0.194548051,15,7,39.9,1.7,11.2,12.51092007,19.6,35.6,23.4,16.7,11.1,60.5,32.7
2653,JUL,7,2017,Zegama,C028_Zegama_2017_JUL,C028,C028_Zegama_2017_JUL,0,83,0.819703848,0.323948633,0.191209423,15,10,42.1,3.7,12,12.54790984,19.4,34.4,24.8,14.9,7,104.4,34.2
2663,JUL,7,2018,Espejo,C034_Espejo_2018_JUL,C034,C034_Espejo_2018_JUL,0,79.4,0.803276144,0.340448928,0.197891572,13,8,113.7,16.9,45.1,12.49998364,20.1,32.3,27.6,13.9,5.3,65.2,33.2
2669,JUL,7,2018,Ilarduia,C068_Ilarduia_2018_JUL,C068,C068_Ilarduia_2018_JUL,0,78.7,0.833000136,0.35023001,0.199488807,12,7,104.3,8.4,28.8,12.55173598,19.5,29.8,25.4,14.3,13.6,81.4,50.8
2672,JUL,7,2018,Kapildui,C047_Kapildui_2018_JUL,C047,C047_Kapildui_2018_JUL,0,86.9,0.818259104,0.351107082,0.193610696,17,10,70,7.3,17.2,12.58124854,17.1,27.3,22.5,13.3,13.8,65.9,39.1
