,merge_cod,code_merge,codigo, estacion,year,month,hum,hum_imputed_proba,freez,freez_imputed_proba,rain,rain_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_imputed_proba,wind_max_avg,wind_max_avg_imputed_proba,sun,sun_imputed_proba
4700,C076_Abetxuko_2017_DIC,C076_Abetxuko_2017_DIC,C076,Abetxuko,2017,DIC,91.0,,12,,22,,0.281,,0.129,,0.000,0.10028669983148575,19,,149.7,,1.3,,24.9,,4.6,,16.0,,8.7,,1.0,,7.0,0.03338566794991493,79.2,0.03423384577035904,29.2,0.17481400072574615,4.8,0.9561938047409058
4720,C055_Ozaeta_2017_DIC,C055_Ozaeta_2017_DIC,C055,Ozaeta,2017,DIC,88.5,,16,,21,,0.777,,0.300,,0.000,0.08517692238092422,16,,172.8,,2.2,,34.1,,3.7,,14.6,,8.0,,-0.1,,6.7,0.02888539806008339,78.5,0.06334999948740005,38.0,0.1255728155374527,5.8,0.28516870737075806
4726,C0A0_Sarria_2017_DIC,C0A0_Sarria_2017_DIC,C0A0,Sarria,2017,DIC,94.7,,18,,22,,0.894,,0.327,,0.000,0.0608302541077137,20,,265.3,,1.5,,44.7,,3.2,,13.9,,7.2,,0.1,,5.9,0.0318559892475605,63.0,0.04091855511069298,44.8,0.11473654210567474,5.3,0.2565561532974243
4732,C0B1_Abusu (La Peña)_2017_DIC,C0B1_Abusu (La Peña)_2017_DIC,C0B1,Abusu (La Peña),2017,DIC,86.2,,1,,24,,2.622,,1.050,,0.000,0.06676150858402252,20,,273.5,,4.2,,34.6,,8.2,,18.7,,11.8,,5.1,,10.7,0.03730093687772751,97.9,0.03127074986696243,41.5,0.5145018100738525,4.0,0.4048091471195221
4733,C079_Amorebieta_2017_DIC,C079_Amorebieta_2017_DIC,C079,Amorebieta,2017,DIC,91.6,,2,,23,,1.991,,0.812,,0.000,0.0659857913851738,22,,327.2,,3.2,,47.1,,7.5,,19.6,,12.0,,4.2,,6.8,0.03745296224951744,74.9,0.034365445375442505,41.8,0.24115633964538574,3.9,0.2586993873119354
4734,C0C1_Aranguren_2017_DIC,C0C1_Aranguren_2017_DIC,C0C1,Aranguren,2017,DIC,86.9,,1,,24,,2.096,,1.222,,0.000,0.06878190487623215,21,,249.1,,2.3,,32.1,,7.9,,20.4,,12.7,,4.4,,14.7,0.043257374316453934,61.2,0.039280008524656296,28.1,0.26093706488609314,5.4,0.3602009117603302
4738,C0C2_Balmaseda_2017_DIC,C0C2_Balmaseda_2017_DIC,C0C2,Balmaseda,2017,DIC,89.2,,5,,23,,0.919,,0.492,,0.000,0.08565938472747803,19,,293.3,,1.9,,45.8,,6.8,,17.4,,11.0,,2.9,,5.5,0.04440348222851753,52.9,0.04341281205415726,27.2,0.1788112074136734,3.9,0.5905877947807312
4746,C074_Elorrio_2017_DIC,C074_Elorrio_2017_DIC,C074,Elorrio,2017,DIC,90.7,,2,,24,,0.730,,0.321,,0.000,0.05446281656622887,19,,268.5,,1.9,,45.1,,7.5,,17.9,,11.4,,4.2,,12.8,0.03631098195910454,79.2,0.034789077937603,42.4,0.46618321537971497,6.1,0.24771951138973236
4747,C009_Galdakao_2017_DIC,C009_Galdakao_2017_DIC,C009,Galdakao,2017,DIC,83.6,,0,,24,,3.824,,1.690,,0.000,0.07026279717683792,20,,312.2,,2.1,,38.8,,8.8,,19.8,,12.9,,5.4,,6.0,0.027969714254140854,61.9,0.02989646978676319,32.3,0.13884128630161285,17.5,0.3210402727127075
4750,C0BD_Iruzubieta_2017_DIC,C0BD_Iruzubieta_2017_DIC,C0BD,Iruzubieta,2017,DIC,88.8,,3,,22,,0.958,,0.395,,0.000,0.08440102636814117,21,,384.4,,3.4,,53.3,,6.9,,18.8,,11.5,,3.4,,7.1,0.039797186851501465,61.2,0.04553784430027008,32.3,0.6026201844215393,3.9,0.3274206221103668
4753,C0B7_Mañaria_2017_DIC,C0B7_Mañaria_2017_DIC,C0B7,Mañaria,2017,DIC,85.1,,3,,23,,0.934,,0.424,,0.000,0.0884699821472168,20,,290.6,,2.6,,40,,7.2,,17.2,,10.8,,4.0,,7.1,0.048236023634672165,64.8,0.034583013504743576,32.3,0.2671016454696655,3.8,0.30039259791374207
4756,C063_Muxika_2017_DIC,C063_Muxika_2017_DIC,C063,Muxika,2017,DIC,87.1,,4,,24,,1.484,,0.470,,0.000,0.05456938222050667,23,,314.2,,2.3,,45.7,,8.1,,20.0,,12.7,,4.1,,6.1,0.027330324053764343,79.2,0.030708031728863716,27.7,0.29862865805625916,4.0,0.3740209639072418
4758,C0BA_Oleta_2017_DIC,C0BA_Oleta_2017_DIC,C0BA,Oleta,2017,DIC,86.9,,0,,22,,1.460,,0.512,,0.000,0.07552982866764069,21,,263.9,,3.2,,39.5,,9.0,,21.0,,13.3,,5.6,,5.7,0.0312592051923275,81.0,0.03175446018576622,27.9,0.5241572260856628,3.6,0.31045788526535034
4764,C0B9_Sangroniz_2017_DIC,C0B9_Sangroniz_2017_DIC,C0B9,Sangroniz,2017,DIC,85.9,,2,,24,,2.750,,0.870,,0.000,0.07410059869289398,21,,277.4,,2.8,,38.1,,8.3,,18.9,,12.3,,4.7,,10.7,0.043719351291656494,61.9,0.04428131878376007,35.5,0.25958043336868286,3.8,0.36888572573661804
4768,C0B3_Urkizu_2017_DIC,C0B3_Urkizu_2017_DIC,C0B3,Urkizu,2017,DIC,88.3,,3,,24,,1.452,,0.777,,0.000,0.06705918908119202,21,,274.9,,2.5,,42.7,,7.2,,19.6,,11.9,,3.7,,7.1,0.04108690470457077,61.2,0.03524719178676605,36.6,0.5747047066688538,3.8,0.19438520073890686
4770,C0E5_Agauntza_2017_DIC,C0E5_Agauntza_2017_DIC,C0E5,Agauntza,2017,DIC,88.2,,5,,22,,0.885,,0.488,,0.000,0.06950557231903076,18,,177.6,,1.6,,37.4,,6.3,,18.2,,9.9,,3.4,,7.1,0.04940119385719299,71.3,0.03099275752902031,38.5,0.125494584441185,3.9,0.4703737199306488
4771,C0DB_Aitzu_2017_DIC,C0DB_Aitzu_2017_DIC,C0DB,Aitzu,2017,DIC,89.6,,7,,24,,0.988,,0.448,,0.000,0.10527987778186798,19,,278.6,,2,,32.4,,5.3,,18.7,,10.0,,2.2,,14.7,0.06261398643255234,61.2,0.030627794563770294,42.2,0.1433175504207611,10.8,0.38724178075790405
4772,C0D3_Aixola_2017_DIC,C0D3_Aixola_2017_DIC,C0D3,Aixola,2017,DIC,89.1,,6,,24,,0.363,,0.166,,0.000,0.09024271368980408,22,,283.4,,2.2,,47.7,,5.8,,16.3,,9.5,,2.8,,14.7,0.04940766841173172,83.9,0.02550502121448517,28.1,0.260711133480072,4.8,0.3006230294704437
4773,C0DD_Aizarnazabal_2017_DIC,C0DD_Aizarnazabal_2017_DIC,C0DD,Aizarnazabal,2017,DIC,84.1,,4,,22,,1.587,,0.808,,0.000,0.05390982702374458,21,,274.9,,2.5,,50.8,,7.7,,18.7,,11.4,,4.6,,11.1,0.04715953767299652,97.2,0.04558528587222099,30.3,0.2006262242794037,4.0,0.541847825050354
4774,C0E9_Alegia_2017_DIC,C0E9_Alegia_2017_DIC,C0E9,Alegia,2017,DIC,95.7,,1,,22,,1.478,,0.788,,0.000,0.06106023117899895,20,,256.5,,1.8,,44.2,,6.8,,18.8,,11.7,,4.2,,7.1,0.03146196901798248,52.9,0.032656632363796234,31.4,0.18583975732326508,3.9,0.3342819809913635
4775,C078_Altzola_2017_DIC,C078_Altzola_2017_DIC,C078,Altzola,2017,DIC,87.8,,0,,23,,2.064,,0.937,,0.000,0.07186844944953918,20,,285.9,,2,,42.6,,7.6,,19.1,,11.9,,4.7,,5.5,0.03319168463349342,79.2,0.03873152285814285,32.3,0.32922106981277466,4.9,0.4859007000923157
4776,C052_Ameraun_2017_DIC,C052_Ameraun_2017_DIC,C052,Ameraun,2017,DIC,85.7,,4,,24,,1.063,,0.592,,0.000,0.0823233500123024,22,,373.5,,3,,44.9,,6.0,,17.9,,10.1,,3.2,,7.1,0.03451642766594887,77.0,0.06364544481039047,41.4,0.5264081954956055,3.9,0.6760573387145996
4777,C0E1_Amundarain_2017_DIC,C0E1_Amundarain_2017_DIC,C0E1,Amundarain,2017,DIC,92.2,,5,,22,,0.888,,0.475,,0.000,0.06635028123855591,19,,205.9,,5.1,,40.1,,6.5,,18.8,,10.7,,3.2,,5.2,0.03454484045505524,57.2,0.0346195288002491,28.1,0.334625780582428,5.2,0.3864339590072632
4778,C077_Andoain_2017_DIC,C077_Andoain_2017_DIC,C077,Andoain,2017,DIC,92.9,,3,,24,,1.094,,0.687,,0.000,0.061003949493169785,22,,291.8,,2.7,,35.9,,7.3,,18.8,,11.6,,4.2,,11.2,0.03920521214604378,79.2,0.02966764196753502,27.7,0.36268797516822815,3.7,0.16653743386268616
4779,C080_Añarbe_2017_DIC,C080_Añarbe_2017_DIC,C080,Añarbe,2017,DIC,95.5,,5,,24,,0.813,,0.579,,0.000,0.07419910281896591,21,,323.9,,2.5,,40,,6.5,,18.6,,11.0,,3.3,,5.2,0.0402669720351696,72.0,0.03023969754576683,41.8,0.6477090716362,5.2,0.26995307207107544
4783,C0EA_Belauntza_2017_DIC,C0EA_Belauntza_2017_DIC,C0EA,Belauntza,2017,DIC,93.1,,2,,23,,0.728,,0.386,,0.000,0.06948386132717133,21,,271.7,,2.4,,37.8,,6.8,,18.8,,10.6,,4.0,,14.6,0.040423713624477386,61.9,0.032267991453409195,30.3,0.38398972153663635,4.5,0.20067153871059418
4786,C0F0_Ereñozu_2017_DIC,C0F0_Ereñozu_2017_DIC,C0F0,Ereñozu,2017,DIC,93.4,,1,,24,,1.371,,0.882,,0.000,0.050390344113111496,21,,271.2,,3.9,,38.8,,7.5,,18.4,,11.2,,4.7,,8.6,0.03865884616971016,61.9,0.0469796359539032,38.4,0.13189592957496643,4.0,0.16775833070278168
4788,C0E7_Estanda_2017_DIC,C0E7_Estanda_2017_DIC,C0E7,Estanda,2017,DIC,93.3,,3,,23,,0.804,,0.340,,0.000,0.07664503902196884,21,,238.5,,2.2,,42,,6.5,,19.0,,11.3,,3.5,,6.8,0.03790771961212158,64.8,0.032863959670066833,38.3,0.33070728182792664,3.9,0.4134956896305084
4793,C0DE_Matxinbenta_2017_DIC,C0DE_Matxinbenta_2017_DIC,C0DE,Matxinbenta,2017,DIC,93.3,,5,,23,,0.585,,0.288,,0.000,0.07872521877288818,20,,271.5,,2.2,,52.6,,5.8,,17.8,,9.4,,3.1,,4.8,0.03817520663142204,52.9,0.04638547822833061,28.6,0.3156602382659912,3.9,0.3138183355331421
4795,C0F4_Oiartzun_2017_DIC,C0F4_Oiartzun_2017_DIC,C0F4,Oiartzun,2017,DIC,85.2,,3,,22,,0.901,,0.486,,0.000,0.08435019850730896,19,,255.8,,2.8,,33.7,,8.2,,20.6,,12.9,,4.6,,7.1,0.042355962097644806,78.5,0.034434325993061066,33.4,0.11597497016191483,3.8,0.5455135703086853
4796,C0D1_Oñati_2017_DIC,C0D1_Oñati_2017_DIC,C0D1,Oñati,2017,DIC,92.0,,3,,22,,1.045,,0.596,,0.000,0.06811711192131042,19,,242.6,,1.9,,43.5,,6.7,,18.1,,10.5,,3.8,,9.9,0.03456426039338112,78.5,0.048428263515233994,30.6,0.1520555168390274,3.7,0.3983859419822693
4798,C0D2_San Prudentzio_2017_DIC,C0D2_San Prudentzio_2017_DIC,C0D2,San Prudentzio,2017,DIC,90.4,,3,,22,,1.366,,0.665,,0.000,0.0630037933588028,19,,263.3,,1.8,,50.3,,6.7,,18.8,,10.5,,3.8,,9.1,0.05145874619483948,78.5,0.06106824055314064,39.7,0.1670067459344864,4.0,0.6571856737136841
4800,C0D0_Urkulu_2017_DIC,C0D0_Urkulu_2017_DIC,C0D0,Urkulu,2017,DIC,85.9,,3,,22,,0.462,,0.232,,0.000,0.10756732523441315,20,,218.8,,1.5,,45.3,,6.3,,16.5,,10.1,,3.4,,7.1,0.049733035266399384,78.5,0.029987728223204613,32.3,0.11741554737091064,3.9,0.37316712737083435
4804,C076_Abetxuko_2018_DIC,C076_Abetxuko_2018_DIC,C076,Abetxuko,2018,DIC,87.3,,7,,6,,0.098,,0.063,,0.000,0.09816048294305801,3,,21,,0.9,,10.5,,6.4,,16.7,,11.8,,1.9,,6.2,0.03297998383641243,57.2,0.026518838480114937,33.3,0.17082494497299194,17.9,0.13624170422554016
4824,C055_Ozaeta_2018_DIC,C055_Ozaeta_2018_DIC,C055,Ozaeta,2018,DIC,86.3,,16,,9,,0.441,,0.114,,0.000,0.10348976403474808,4,,44.9,,1.2,,23.9,,5.3,,16.8,,11.2,,0.4,,6.8,0.04254155233502388,52.9,0.04481026157736778,34.9,0.32776007056236267,3.6,0.2314853072166443
4830,C0A0_Sarria_2018_DIC,C0A0_Sarria_2018_DIC,C0A0,Sarria,2018,DIC,90.3,,12,,10,,0.459,,0.227,,0.000,0.10674481838941574,5,,43.9,,1,,20.6,,5.2,,16.1,,11.0,,0.8,,4.8,0.0442957803606987,74.9,0.034795649349689484,34.9,0.2545505166053772,5.0,0.36774858832359314
4836,C0B1_Abusu (La Peña)_2018_DIC,C0B1_Abusu (La Peña)_2018_DIC,C0B1,Abusu (La Peña),2018,DIC,81.5,,0,,10,,0.811,,0.295,,0.000,0.11285783350467682,6,,31,,2.2,,11,,10.1,,18.7,,14.4,,6.3,,6.5,0.02701733075082302,61.9,0.03168840706348419,27.1,0.3375910818576813,4.5,0.155095174908638
4837,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,C079,Amorebieta,2018,DIC,84.8,,1,,12,,0.847,,0.372,,0.000,0.07046355307102203,7,,42.2,,1.9,,15.4,,9.0,,20.0,,14.6,,4.6,,5.7,0.02933960221707821,61.2,0.045868635177612305,38.4,0.17889602482318878,5.7,0.10419841855764389
4838,C0C1_Aranguren_2018_DIC,C0C1_Aranguren_2018_DIC,C0C1,Aranguren,2018,DIC,82.5,,0,,8,,0.767,,0.534,,0.000,0.07999791949987411,6,,32.1,,0.7,,14.7,,9.8,,21.1,,16.0,,5.7,,5.7,0.028818421065807343,72.0,0.040683813393116,35.0,0.2579568028450012,15.0,0.29165080189704895
4842,C0C2_Balmaseda_2018_DIC,C0C2_Balmaseda_2018_DIC,C0C2,Balmaseda,2018,DIC,84.0,,6,,8,,0.313,,0.282,,0.000,0.07185664027929306,5,,37.9,,1.1,,18.7,,8.4,,19.4,,13.6,,3.5,,4.6,0.05091559886932373,61.9,0.03418149799108505,32.3,0.46525901556015015,4.8,0.2973523736000061
4845,C0BE_Berriatua_2018_DIC,C0BE_Berriatua_2018_DIC,C0BE,Berriatua,2018,DIC,84.5,,0,,11,,1.058,,0.245,,0.000,0.0995095744729042,5,,34.1,,2.3,,15.3,,11.2,,19.9,,15.6,,7.3,,5.2,0.029629331082105637,79.2,0.03374694287776947,34.1,0.17408835887908936,16.3,0.3134218156337738
4850,C074_Elorrio_2018_DIC,C074_Elorrio_2018_DIC,C074,Elorrio,2018,DIC,87.6,,0,,13,,0.364,,0.156,,0.000,0.10315675288438797,7,,47.3,,1.4,,19,,9.6,,20.4,,14.0,,5.6,,12.9,0.027636852115392685,77.0,0.03651901334524155,34.9,0.4306109845638275,4.2,0.28663378953933716
4851,C009_Galdakao_2018_DIC,C009_Galdakao_2018_DIC,C009,Galdakao,2018,DIC,77.7,,0,,11,,1.432,,0.650,,0.000,0.10126961022615433,6,,31.8,,2,,11.1,,11.0,,20.0,,15.6,,7.0,,6.0,0.040826465934515,85.7,0.029633350670337677,41.3,0.2230224758386612,6.0,0.4681246876716614
4854,C0BD_Iruzubieta_2018_DIC,C0BD_Iruzubieta_2018_DIC,C0BD,Iruzubieta,2018,DIC,86.2,,0,,14,,0.877,,0.213,,0.000,0.08174362033605576,7,,76.6,,1.8,,33.2,,9.1,,19.0,,14.0,,4.9,,5.2,0.03183682635426521,64.8,0.026012660935521126,39.7,0.29613974690437317,16.9,0.1594090461730957
4857,C0B7_Mañaria_2018_DIC,C0B7_Mañaria_2018_DIC,C0B7,Mañaria,2018,DIC,81.9,,1,,11,,0.478,,0.200,,0.000,0.10541358590126038,7,,39.1,,1.6,,15.5,,9.3,,19.2,,13.1,,5.4,,6.8,0.0375828817486763,52.9,0.035016924142837524,29.4,0.4030908942222595,4.2,0.23360928893089294
4860,C063_Muxika_2018_DIC,C063_Muxika_2018_DIC,C063,Muxika,2018,DIC,83.0,,3,,13,,0.558,,0.201,,0.000,0.08956241607666016,8,,59.3,,1.6,,22.2,,9.9,,19.6,,15.4,,4.6,,7.1,0.03579039126634598,61.2,0.03628461807966232,42.2,0.21256950497627258,4.3,0.32037535309791565
4862,C0BA_Oleta_2018_DIC,C0BA_Oleta_2018_DIC,C0BA,Oleta,2018,DIC,84.8,,0,,12,,1.170,,0.243,,0.000,0.07082215696573257,7,,53.6,,2.9,,22.7,,11.0,,19.4,,15.7,,7.1,,6.1,0.028350967913866043,61.2,0.03311220556497574,29.2,0.18851535022258759,8.0,0.2286282628774643
4868,C0B9_Sangroniz_2018_DIC,C0B9_Sangroniz_2018_DIC,C0B9,Sangroniz,2018,DIC,81.0,,1,,11,,0.745,,0.412,,0.000,0.09112299233675003,6,,27.1,,1.3,,7.5,,10.4,,19.6,,15.3,,5.5,,6.8,0.0482630617916584,97.2,0.036125510931015015,43.9,0.1651073396205902,5.8,0.42817437648773193
4872,C0B3_Urkizu_2018_DIC,C0B3_Urkizu_2018_DIC,C0B3,Urkizu,2018,DIC,83.2,,1,,12,,0.987,,0.268,,0.000,0.08336993306875229,8,,40,,2.3,,15.1,,9.3,,20.1,,15.0,,4.9,,6.8,0.035840149968862534,61.2,0.03657190874218941,39.3,0.09535820782184601,5.2,0.30274757742881775
4874,C0E5_Agauntza_2018_DIC,C0E5_Agauntza_2018_DIC,C0E5,Agauntza,2018,DIC,87.5,,1,,10,,0.763,,0.244,,0.000,0.0669734925031662,6,,54.9,,1.6,,22.2,,8.5,,20.5,,13.0,,4.7,,5.9,0.030316274613142014,61.9,0.04198829084634781,30.3,0.3663170039653778,19.3,0.12925869226455688
4875,C0DB_Aitzu_2018_DIC,C0DB_Aitzu_2018_DIC,C0DB,Aitzu,2018,DIC,88.0,,3,,14,,0.820,,0.235,,0.000,0.07165858149528503,9,,79.9,,1.6,,30.2,,7.0,,16.8,,12.7,,3.0,,14.6,0.050687044858932495,61.2,0.0417969636619091,42.2,0.3158129155635834,5.4,0.213766410946846
4876,C0D3_Aixola_2018_DIC,C0D3_Aixola_2018_DIC,C0D3,Aixola,2018,DIC,85.9,,2,,13,,0.262,,0.086,,0.000,0.13511285185813904,8,,62.4,,1.3,,24.7,,8.1,,19.2,,12.6,,4.6,,5.7,0.03533314913511276,78.5,0.032509081065654755,35.5,0.14373815059661865,10.0,0.4776057302951813
4877,C0DD_Aizarnazabal_2018_DIC,C0DD_Aizarnazabal_2018_DIC,C0DD,Aizarnazabal,2018,DIC,79.9,,0,,13,,1.101,,0.457,,0.000,0.09326764941215515,5,,49.5,,2.5,,19,,10.5,,18.5,,13.9,,6.7,,14.5,0.028179757297039032,61.9,0.03527434170246124,27.1,0.2139188051223755,19.5,0.283017098903656
4878,C0E9_Alegia_2018_DIC,C0E9_Alegia_2018_DIC,C0E9,Alegia,2018,DIC,96.2,,0,,13,,1.172,,0.424,,0.000,0.07753275334835052,8,,66.8,,1,,26.4,,8.5,,19.2,,14.1,,5.0,,10.9,0.027510251849889755,54.4,0.027119901031255722,30.3,0.16629907488822937,9.3,0.13756129145622253
4879,C078_Altzola_2018_DIC,C078_Altzola_2018_DIC,C078,Altzola,2018,DIC,84.8,,0,,14,,1.272,,0.498,,0.000,0.06608948856592178,9,,58,,1.5,,21.7,,9.7,,18.9,,14.5,,6.1,,5.2,0.03232884407043457,61.2,0.02957201935350895,29.4,0.2609764337539673,15.4,0.14199402928352356
4880,C052_Ameraun_2018_DIC,C052_Ameraun_2018_DIC,C052,Ameraun,2018,DIC,82.9,,1,,14,,1.225,,0.228,,0.000,0.05755924433469772,10,,131.3,,5.1,,49.3,,8.8,,22.0,,14.0,,5.0,,6.1,0.03517947718501091,61.9,0.03338165953755379,29.4,0.5990075469017029,4.6,0.16417115926742554
4882,C077_Andoain_2018_DIC,C077_Andoain_2018_DIC,C077,Andoain,2018,DIC,91.3,,0,,13,,1.169,,0.430,,0.000,0.08847840875387192,7,,85.7,,2.1,,31.5,,9.6,,18.4,,14.1,,5.9,,5.7,0.03668012097477913,62.6,0.026452984660863876,34.9,0.5049991607666016,10.8,0.5864224433898926
4883,C080_Añarbe_2018_DIC,C080_Añarbe_2018_DIC,C080,Añarbe,2018,DIC,92.1,,0,,14,,0.967,,0.376,,0.000,0.07506772130727768,10,,143.6,,3,,55.9,,8.8,,19.2,,14.4,,4.7,,6.1,0.024268344044685364,52.9,0.026356955990195274,30.0,0.2137891948223114,12.8,0.16072110831737518
4884,C0E8_Araxes_2018_DIC,C0E8_Araxes_2018_DIC,C0E8,Araxes,2018,DIC,91.1,,0,,12,,1.062,,0.365,,0.000,0.09132048487663269,8,,72.4,,1.5,,29.1,,8.3,,17.1,,12.4,,4.7,,7.0,0.03932873159646988,61.9,0.03428483381867409,32.3,0.2325703501701355,8.0,0.3919604420661926
4887,C0EA_Belauntza_2018_DIC,C0EA_Belauntza_2018_DIC,C0EA,Belauntza,2018,DIC,93.3,,0,,13,,0.582,,0.249,,0.000,0.098098024725914,8,,87.2,,3.7,,31.4,,8.5,,17.1,,12.7,,4.8,,5.1,0.03333786875009537,61.9,0.03209516778588295,34.9,0.08058211207389832,16.4,0.15738916397094727
4890,C0F0_Ereñozu_2018_DIC,C0F0_Ereñozu_2018_DIC,C0F0,Ereñozu,2018,DIC,93.3,,0,,11,,1.368,,0.575,,0.000,0.09249664098024368,7,,88.8,,3.9,,35.6,,9.7,,17.9,,13.3,,6.3,,6.8,0.03385985642671585,52.9,0.028574232012033463,31.9,0.16369996964931488,8.0,0.24902084469795227
4892,C0E7_Estanda_2018_DIC,C0E7_Estanda_2018_DIC,C0E7,Estanda,2018,DIC,91.3,,0,,11,,0.564,,0.174,,0.000,0.09925227612257004,6,,55.3,,1.2,,21,,8.3,,21.0,,14.2,,4.4,,6.8,0.03274668753147125,52.9,0.02733398601412773,31.3,0.3546966314315796,8.0,0.6332905888557434
4897,C0DE_Matxinbenta_2018_DIC,C0DE_Matxinbenta_2018_DIC,C0DE,Matxinbenta,2018,DIC,92.6,,1,,13,,0.414,,0.147,,0.000,0.08506225049495697,6,,60.7,,1.7,,21.8,,7.9,,18.2,,12.3,,4.2,,7.5,0.034943461418151855,63.7,0.04759762063622475,31.4,0.2742003798484802,4.6,0.4167192280292511
4899,C0F4_Oiartzun_2018_DIC,C0F4_Oiartzun_2018_DIC,C0F4,Oiartzun,2018,DIC,83.9,,0,,11,,0.886,,0.315,,0.000,0.10369490832090378,7,,68.1,,3.1,,29.5,,10.4,,18.4,,15.1,,6.5,,6.8,0.034476637840270996,71.3,0.025979330763220787,44.8,0.30159327387809753,9.8,0.5799936056137085
4900,C0D1_Oñati_2018_DIC,C0D1_Oñati_2018_DIC,C0D1,Oñati,2018,DIC,89.6,,1,,13,,0.733,,0.297,,0.000,0.08596520125865936,7,,58.6,,1.2,,22.2,,8.6,,21.0,,13.7,,4.4,,5.9,0.03241589292883873,61.2,0.04263729974627495,41.3,0.2608131766319275,5.0,0.5966633558273315
4902,C0D2_San Prudentzio_2018_DIC,C0D2_San Prudentzio_2018_DIC,C0D2,San Prudentzio,2018,DIC,87.6,,1,,13,,0.700,,0.377,,0.000,0.07553913444280624,7,,66.6,,1.5,,24.4,,8.8,,20.2,,13.6,,4.9,,5.5,0.03270500898361206,61.9,0.03536881133913994,31.4,0.14853215217590332,17.2,0.26597797870635986
4904,C0D0_Urkulu_2018_DIC,C0D0_Urkulu_2018_DIC,C0D0,Urkulu,2018,DIC,80.7,,1,,11,,0.280,,0.096,,0.000,0.09232012927532196,7,,41.5,,1.6,,19.5,,8.6,,19.0,,13.4,,4.7,,9.1,0.03496613726019859,52.9,0.02911946550011635,32.8,0.24009183049201965,6.1,0.27347373962402344
174,C0E1_Amundarain_2019_ENE,C0E1_Amundarain_2019_ENE,C0E1,Amundarain,2019,ENE,83.5,0.011718286201357841,8,,23,,1.317,,0.365,,0.153,,14,,239.6,,1.5,,55.4,,5.6,,17.1,,9.1,,2.6,,6.8,0.030715221539139748,79.2,0.03362967073917389,35.0,0.4399506151676178,4.5,0.4315778911113739
583,C0E1_Amundarain_2019_FEB,C0E1_Amundarain_2019_FEB,C0E1,Amundarain,2019,FEB,76.0,0.011341143399477005,2,,9,,1.316,,0.387,,0.248,,5,,45.7,,1.2,,29.6,,8.8,,26.7,,16.8,,2.6,,18.2,0.04421800374984741,78.5,0.040921177715063095,34.9,0.33578330278396606,15.7,0.09266629070043564
599,C0DE_Matxinbenta_2019_FEB,C0DE_Matxinbenta_2019_FEB,C0DE,Matxinbenta,2019,FEB,77.5,0.011770076118409634,2,,8,,0.689,,0.210,,0.114,,6,,76.9,,1.9,,47.6,,8.3,,24.0,,15.2,,2.9,,12.2,0.03524976596236229,72.7,0.030562827363610268,38.3,0.19668340682983398,10.6,0.6291714310646057
1771,C0C2_Balmaseda_2019_MAY,C0C2_Balmaseda_2019_MAY,C0C2,Balmaseda,2019,MAY,73.0,0.011180560104548931,1,,16,,0.328,,0.283,,0.263,,12,,58.2,,1,,20.4,,12.9,,30.6,,19.4,,6.1,,14.5,0.042009010910987854,61.2,0.03301212564110756,41.3,0.4955422282218933,6.0,0.21830783784389496
4270,C0EA_Belauntza_2019_NOV,C0EA_Belauntza_2019_NOV,C0EA,Belauntza,2019,NOV,82.9,0.011055802926421165,0,,26,,0.731,,0.374,,0.168,,22,,380.5,,3.4,,51,,9.5,,22.9,,13.2,,6.6,,6.8,0.03716268390417099,61.9,0.027576055377721786,27.1,0.21772009134292603,3.9,0.11933271586894989
4283,C0D1_Oñati_2019_NOV,C0D1_Oñati_2019_NOV,C0D1,Oñati,2019,NOV,81.5,0.011467069387435913,0,,27,,1.555,,0.612,,0.162,,24,,376.8,,3.4,,65.5,,9.7,,23.4,,13.4,,6.5,,6.8,0.028714194893836975,78.5,0.023135343566536903,39.7,0.40256935358047485,4.0,0.15272490680217743
4679,C0EA_Belauntza_2019_DIC,C0EA_Belauntza_2019_DIC,C0EA,Belauntza,2019,DIC,86.5,0.011261437088251114,4,,15,,0.836,,0.313,,0.258,,11,,126.2,,3.3,,51.4,,8.5,,21.0,,12.9,,4.9,,9.5,0.04644548147916794,61.9,0.03759736940264702,36.6,0.11957738548517227,15.8,0.398327112197876
97,C076_Abetxuko_2019_ENE,C076_Abetxuko_2019_ENE,C076,Abetxuko,2019,ENE,90.4,,12,,19,,2.428,,0.498,,0.028,,14,,165.3,,3.5,,35.2,,3.8,,13.4,,8.0,,0.5,,9.1,0.06492436677217484,80.3,0.031471122056245804,33.7,0.3823993504047394,4.4,0.3010896146297455
117,C055_Ozaeta_2019_ENE,C055_Ozaeta_2019_ENE,C055,Ozaeta,2019,ENE,86.4,,15,,20,,1.983,,0.298,,0.030,,16,,218,,1.9,,49.9,,2.9,,12.2,,6.8,,-0.5,,7.3,0.03162545710802078,61.9,0.03444303199648857,27.1,0.23283380270004272,6.2,0.16122294962406158
